Player,Team,Opp,Date,Season,Week,Status,Injury,Specific_Inj,Side
Graham Glasgow,DET,IND,2016-09-11,2016,1,Questionable,toe,,
Graham Glasgow,DET,MIN,2016-11-24,2016,12,Questionable,ankle,,
Graham Glasgow,DET,OAK,2019-11-03,2019,9,Questionable,Back,,
Graham Glasgow,DET,CHI,2019-11-10,2019,10,Questionable,Back,,
Graham Glasgow,DEN,LAC,2020-11-01,2020,8,C19,,,
Graham Glasgow,DEN,ATL,2020-11-08,2020,9,C19,,,
Graham Glasgow,DEN,LVR,2020-11-15,2020,10,C19,,,
Graham Glasgow,DEN,MIA,2020-11-22,2020,11,Questionable,Calf,,
Graham Glasgow,DEN,NOR,2020-11-29,2020,12,Questionable,Calf,,
Graham Glasgow,DEN,CAR,2020-12-13,2020,14,Doubtful,Ankle,,
Graham Glasgow,DEN,BUF,2020-12-19,2020,15,Questionable,Foot,,
Graham Glasgow,DEN,LVR,2021-01-03,2020,17,Questionable,Shoulder,,
