Player,Team,Opp,Date,Season,Week,Status,Injury,Specific_Inj,Side
Adarius Taylor,TAM,ARI,2016-09-18,2016,2,Questionable,knee,,
Adarius Taylor,TAM,BUF,2017-10-22,2017,7,Questionable,Hamstring,,
Adarius Taylor,TAM,CAR,2017-12-24,2017,16,Injured Reserve,Leg,,
Adarius Taylor,TAM,NOR,2017-12-31,2017,17,Injured Reserve,Leg,,
Adarius Taylor,TAM,BAL,2018-12-16,2018,15,Questionable,Not Injury Related,,
Adarius Taylor,CLE,NYJ,2019-09-16,2019,2,Out,Ankle,,
Adarius Taylor,CLE,LAR,2019-09-22,2019,3,Questionable,Ankle,,
Adarius Taylor,CAR,TAM,2020-11-15,2020,10,Injured Reserve,,,
Adarius Taylor,CAR,DET,2020-11-22,2020,11,Injured Reserve,,,
Adarius Taylor,CAR,MIN,2020-11-29,2020,12,Injured Reserve,,,
Adarius Taylor,CAR,DEN,2020-12-13,2020,14,Injured Reserve,,,
Adarius Taylor,CAR,WAS,2020-12-27,2020,16,Questionable,Ankle,,
