Player,Team,Opp,Date,Season,Week,Status,Injury,Specific_Inj,Side
Devon Kennard,NYG,BAL,2016-10-16,2016,6,Questionable,concussion,,
Devon Kennard,NYG,SFO,2017-11-12,2017,10,Out,Quadricep,,
Devon Kennard,NYG,KAN,2017-11-19,2017,11,Questionable,Quadricep,,
Devon Kennard,DET,ARI,2018-12-09,2018,14,Questionable,Hip,,
Devon Kennard,DET,BUF,2018-12-16,2018,15,Questionable,Hip,,
Devon Kennard,DET,MIN,2018-12-23,2018,16,Questionable,Hip,,
Devon Kennard,DET,DEN,2019-12-22,2019,16,Questionable,Hamstring,,
Devon Kennard,DET,GNB,2019-12-29,2019,17,Questionable,Shoulder,,
Devon Kennard,ARI,CAR,2020-10-04,2020,4,Questionable,Calf,,
Devon Kennard,ARI,NYJ,2020-10-11,2020,5,Out,Calf,,
Devon Kennard,ARI,DAL,2020-10-19,2020,6,Questionable,Calf,,
Devon Kennard,ARI,MIA,2020-11-08,2020,9,C19,,,
Devon Kennard,ARI,BUF,2020-11-15,2020,10,C19,,,
