Player,Team,Opp,Date,Season,Week,Status,Injury,Specific_Inj,Side
Jamar Taylor,CLE,NYJ,2016-10-30,2016,8,Questionable,groin,,
Jamar Taylor,CLE,DAL,2016-11-06,2016,9,Questionable,groin,,
Jamar Taylor,CLE,BAL,2016-11-10,2016,10,Out,groin,,
Jamar Taylor,CLE,JAX,2017-11-19,2017,11,Questionable,Ankle,,
Jamar Taylor,CLE,BAL,2017-12-17,2017,15,Questionable,Foot,,
Jamar Taylor,CLE,CHI,2017-12-24,2017,16,Questionable,Foot,,
Jamar Taylor,CLE,PIT,2017-12-31,2017,17,Questionable,Foot,,
Jamar Taylor,ARI,SFO,2018-10-07,2018,5,Questionable,Back,,
Jamar Taylor,ARI,DEN,2018-10-18,2018,7,Questionable,Back,,
Jamar Taylor,SFO,LAR,2020-11-29,2020,12,Injured Reserve,,,
Jamar Taylor,SFO,BUF,2020-12-07,2020,13,Injured Reserve,,,
Jamar Taylor,SFO,WAS,2020-12-13,2020,14,Injured Reserve,,,
Jamar Taylor,SFO,DAL,2020-12-20,2020,15,Injured Reserve,,,
Jamar Taylor,SFO,ARI,2020-12-26,2020,16,Injured Reserve,,,
Jamar Taylor,SFO,SEA,2021-01-03,2020,17,Injured Reserve,,,
