Player,Team,Opp,Date,Season,Week,Status,Injury,Specific_Inj,Side
Jalen Mills,PHI,OAK,2017-12-25,2017,16,Questionable,Ankle,,
Jalen Mills,PHI,DAL,2017-12-31,2017,17,Questionable,Ankle,,
Jalen Mills,PHI,DAL,2018-11-11,2018,10,Injured Reserve,Foot,,
Jalen Mills,PHI,NOR,2018-11-18,2018,11,Injured Reserve,Foot,,
Jalen Mills,PHI,NYG,2018-11-25,2018,12,Injured Reserve,Foot,,
Jalen Mills,PHI,WAS,2018-12-03,2018,13,Injured Reserve,Foot,,
Jalen Mills,PHI,DAL,2018-12-09,2018,14,Out,Foot,,
Jalen Mills,PHI,LAR,2018-12-16,2018,15,Injured Reserve,Foot,,
Jalen Mills,PHI,HOU,2018-12-23,2018,16,Injured Reserve,Foot,,
Jalen Mills,PHI,WAS,2018-12-30,2018,17,Injured Reserve,Foot,,
Jalen Mills,PHI,WAS,2019-09-08,2019,1,Physically Unable to Perform,,,
Jalen Mills,PHI,ATL,2019-09-15,2019,2,Physically Unable to Perform,,,
Jalen Mills,PHI,DET,2019-09-22,2019,3,Physically Unable to Perform,,,
Jalen Mills,PHI,GNB,2019-09-26,2019,4,Physically Unable to Perform,,,
Jalen Mills,PHI,NYJ,2019-10-06,2019,5,Physically Unable to Perform,,,
Jalen Mills,PHI,MIN,2019-10-13,2019,6,Physically Unable to Perform,,,
Jalen Mills,PHI,DAL,2019-10-20,2019,7,Physically Unable to Perform,,,
Jalen Mills,PHI,NYG,2019-12-29,2019,17,Questionable,Ankle,,
Jalen Mills,PHI,WAS,2021-01-03,2020,17,C19,,,
