Player,Team,Opp,Date,Season,Week,Status,Injury,Specific_Inj,Side
Robert Nkemdiche,ARI,TAM,2016-09-18,2016,2,Questionable,ankle,,
Robert Nkemdiche,ARI,BUF,2016-09-25,2016,3,Questionable,ankle,,
Robert Nkemdiche,ARI,MIA,2016-12-11,2016,14,Questionable,elbow,,
Robert Nkemdiche,ARI,LAR,2017-01-01,2016,17,Questionable,ankle,,
Robert Nkemdiche,ARI,DET,2017-09-10,2017,1,Questionable,Calf,,
Robert Nkemdiche,ARI,IND,2017-09-17,2017,2,Questionable,Calf,,
Robert Nkemdiche,ARI,SFO,2017-10-01,2017,4,Out,Calf,,
Robert Nkemdiche,ARI,PHI,2017-10-08,2017,5,Out,Calf,,
Robert Nkemdiche,ARI,TAM,2017-10-15,2017,6,Questionable,Calf,,
Robert Nkemdiche,ARI,LAR,2017-10-22,2017,7,Questionable,Calf,,
Robert Nkemdiche,ARI,WAS,2018-09-09,2018,1,Questionable,Foot,,
Robert Nkemdiche,ARI,SEA,2018-09-30,2018,4,Questionable,Knee,,
Robert Nkemdiche,ARI,SFO,2018-10-07,2018,5,Questionable,Foot,,
Robert Nkemdiche,ARI,MIN,2018-10-14,2018,6,Questionable,Foot,,
Robert Nkemdiche,ARI,KAN,2018-11-11,2018,10,Out,Calf,,
Robert Nkemdiche,ARI,OAK,2018-11-18,2018,11,Questionable,Calf,,
Robert Nkemdiche,ARI,LAC,2018-11-25,2018,12,Questionable,Calf,,
Robert Nkemdiche,ARI,ATL,2018-12-16,2018,15,Injured Reserve,Knee,,
Robert Nkemdiche,ARI,LAR,2018-12-23,2018,16,Injured Reserve,Knee,,
Robert Nkemdiche,ARI,SEA,2018-12-30,2018,17,Injured Reserve,Knee,,
Robert Nkemdiche,MIA,BAL,2019-09-08,2019,1,Physically Unable to Perform,,,
Robert Nkemdiche,MIA,NWE,2019-09-15,2019,2,Physically Unable to Perform,,,
Robert Nkemdiche,MIA,DAL,2019-09-22,2019,3,Physically Unable to Perform,,,
Robert Nkemdiche,MIA,LAC,2019-09-29,2019,4,Physically Unable to Perform,,,
Robert Nkemdiche,MIA,WAS,2019-10-13,2019,6,Physically Unable to Perform,,,
Robert Nkemdiche,MIA,BUF,2019-10-20,2019,7,Physically Unable to Perform,,,
Robert Nkemdiche,MIA,PIT,2019-10-28,2019,8,Physically Unable to Perform,,,
