Player,Team,Opp,Date,Season,Week,Status,Injury,Specific_Inj,Side
Bobby McCain,MIA,NYJ,2016-12-17,2016,15,Questionable,hand,,
Bobby McCain,MIA,BUF,2016-12-24,2016,16,Questionable,"knee, hand",,
Bobby McCain,MIA,CAR,2017-11-13,2017,10,Questionable,Hamstring,,
Bobby McCain,MIA,CIN,2018-10-07,2018,5,Out,Knee,,
Bobby McCain,MIA,CHI,2018-10-14,2018,6,Questionable,Knee,,
Bobby McCain,MIA,DET,2018-10-21,2018,7,Questionable,Knee,,
Bobby McCain,MIA,BAL,2019-09-08,2019,1,Questionable,Shoulder,,
Bobby McCain,MIA,NWE,2019-09-15,2019,2,Questionable,Shoulder,,
Bobby McCain,MIA,DAL,2019-09-22,2019,3,Questionable,Shoulder,,
Bobby McCain,MIA,LAC,2019-09-29,2019,4,Questionable,Hamstring,,
Bobby McCain,MIA,WAS,2019-10-13,2019,6,Questionable,Hamstring,,
Bobby McCain,MIA,CLE,2019-11-24,2019,12,Injured Reserve,,,
Bobby McCain,MIA,PHI,2019-12-01,2019,13,Injured Reserve,,,
Bobby McCain,MIA,NYJ,2019-12-08,2019,14,Injured Reserve,,,
Bobby McCain,MIA,NYG,2019-12-15,2019,15,Injured Reserve,,,
Bobby McCain,MIA,CIN,2019-12-22,2019,16,Injured Reserve,,,
Bobby McCain,MIA,NWE,2019-12-29,2019,17,Injured Reserve,,,
Bobby McCain,MIA,NWE,2020-12-20,2020,15,Questionable,Ankle,,
